ACC	ncldv	caudo	ratio
GVOG24051.trim	7.0	0.0	1
GVOG04829.trim	8.0	0.0	1
GVOG09015.trim	2.0	0.0	1
GVOG23502.trim	5.0	0.0	1
GVOG19672.trim	22.0	0.0	1
GVOG00631.trim	4.0	0.0	1
GVOG23942.trim	5.0	2.0	1
GVOG03072.trim	7.0	0.0	1
GVOG14465.trim	2.0	0.0	1
GVOG26237.trim	11.0	0.0	1
GVOG13960.trim	7.0	0.0	1
GVOG23622.trim	4.0	0.0	1
GVOG17717.trim	4.0	0.0	1
GVOG14014.trim	2.0	0.0	1
GVOG28415.trim	8.0	0.0	1
GVOG16158.trim	11.0	0.0	1
GVOG01253.trim	3.0	0.0	1
GVOG21467.trim	4.0	0.0	1
GVOG13641.trim	3.0	12.0	1
GVOG09367.trim	2.0	0.0	1
GVOG21206.trim	3.0	0.0	1
GVOG05978.trim	2.0	0.0	1
GVOG05221.trim	2.0	0.0	1
GVOG18757.trim	11.0	5.0	1
GVOG22846.trim	2.0	0.0	1
GVOG18691.trim	6.0	0.0	1
GVOG04321.trim	3.0	0.0	1
GVOG19047.trim	4.0	0.0	1
GVOG14444.trim	5.0	0.0	1
GVOG08582.trim	2.0	0.0	1
GVOG26546.trim	3.0	0.0	1
GVOG13542.trim	4.0	0.0	1
GVOG09472.trim	3.0	1.0	1
GVOG01801.trim	3.0	0.0	1
GVOG07230.trim	5.0	0.0	1
GVOG05346.trim	2.0	0.0	1
GVOG15481.trim	5.0	0.0	1
GVOG14307.trim	5.0	0.0	1
GVOG07701.trim	2.0	0.0	1
GVOG13290.trim	4.0	0.0	1
GVOG06220.trim	2.0	0.0	1
GVOG04707.trim	3.0	0.0	1
GVOG16968.trim	8.0	0.0	1
GVOG26394.trim	11.0	0.0	1
GVOG06713.trim	3.0	0.0	1
GVOG13613.trim	2.0	0.0	1
GVOG27850.trim	3.0	0.0	1
GVOG08274.trim	3.0	0.0	1
GVOG21063.trim	4.0	0.0	1
GVOG14802.trim	6.0	11.0	1
GVOG03437.trim	13.0	0.0	1
GVOG22897.trim	8.0	1.0	1
GVOG24870.trim	2.0	0.0	1
GVOG06508.trim	2.0	0.0	1
GVOG18711.trim	13.0	0.0	1
GVOG18958.trim	38.0	0.0	1
GVOG27235.trim	4.0	0.0	1
GVOG00630.trim	5.0	0.0	1
GVOG24631.trim	4.0	0.0	1
GVOG03744.trim	2.0	0.0	1
GVOG14396.trim	2.0	0.0	1
GVOG06916.trim	2.0	0.0	1
GVOG01070.trim	6.0	0.0	1
GVOG11128.trim	4.0	123.0	0.09934692262022561
GVOG24316.trim	78.0	0.0	1
GVOG26400.trim	9.0	0.0	1
GVOG17374.trim	2.0	0.0	1
GVOG24897.trim	3.0	0.0	1
GVOG28111.trim	5.0	0.0	1
GVOG02407.trim	24.0	0.0	1
GVOG22379.trim	3.0	1.0	1
GVOG05200.trim	2.0	0.0	1
GVOG06919.trim	3.0	0.0	1
GVOG06998.trim	3.0	0.0	1
GVOG20321.trim	13.0	2.0	1
GVOG24760.trim	31.0	0.0	1
GVOG06074.trim	3.0	0.0	1
GVOG21192.trim	28.0	0.0	1
GVOG03491.trim	7.0	25.0	1
GVOG00443.trim	10.0	0.0	1
GVOG22484.trim	4.0	1.0	1
GVOG22344.trim	4.0	0.0	1
GVOG07531.trim	3.0	0.0	1
GVOG12801.trim	3.0	0.0	1
GVOG12418.trim	3.0	0.0	1
GVOG07940.trim	2.0	0.0	1
GVOG08027.trim	2.0	0.0	1
GVOG13211.trim	3.0	0.0	1
GVOG15055.trim	7.0	0.0	1
GVOG09633.trim	3.0	0.0	1
GVOG10078.trim	3.0	0.0	1
GVOG08980.trim	4.0	3.0	1
GVOG25672.trim	14.0	0.0	1
GVOG09830.trim	2.0	0.0	1
GVOG13402.trim	2.0	0.0	1
GVOG25448.trim	3.0	0.0	1
GVOG17899.trim	35.0	0.0	1
GVOG21332.trim	3.0	1.0	1
GVOG13737.trim	3.0	0.0	1
GVOG20652.trim	2.0	0.0	1
GVOG10689.trim	7.0	0.0	1
GVOG05677.trim	3.0	0.0	1
GVOG01992.trim	8.0	10.0	1
GVOG02443.trim	9.0	1.0	1
GVOG08323.trim	2.0	0.0	1
GVOG16868.trim	2.0	3.0	1
GVOG20313.trim	6.0	0.0	1
GVOG08317.trim	5.0	0.0	1
GVOG13876.trim	4.0	0.0	1
GVOG12691.trim	14.0	2.0	1
GVOG11418.trim	2.0	0.0	1
GVOG18911.trim	26.0	0.0	1
GVOG27551.trim	3.0	0.0	1
GVOG05856.trim	2.0	1.0	1
GVOG18396.trim	2.0	0.0	1
GVOG00251.trim	9.0	0.0	1
GVOG13358.trim	2.0	0.0	1
GVOG16454.trim	4.0	0.0	1
GVOG12007.trim	3.0	0.0	1
GVOG04358.trim	3.0	0.0	1
GVOG11530.trim	3.0	0.0	1
GVOG21024.trim	9.0	3.0	1
GVOG23811.trim	13.0	0.0	1
GVOG14184.trim	3.0	0.0	1
GVOG13136.trim	3.0	0.0	1
GVOG28023.trim	3.0	0.0	1
GVOG10488.trim	7.0	0.0	1
GVOG11434.trim	3.0	0.0	1
GVOG05087.trim	4.0	0.0	1
GVOG21290.trim	5.0	2.0	1
GVOG10322.trim	5.0	0.0	1
GVOG09770.trim	2.0	0.0	1
GVOG21131.trim	62.0	28.0	1
GVOG13473.trim	2.0	0.0	1
GVOG17385.trim	5.0	1.0	1
GVOG09999.trim	2.0	0.0	1
GVOG12356.trim	3.0	0.0	1
GVOG05663.trim	2.0	0.0	1
GVOG05613.trim	7.0	0.0	1
GVOG03757.trim	2.0	0.0	1
GVOG15741.trim	2.0	0.0	1
GVOG26964.trim	6.0	0.0	1
GVOG09944.trim	3.0	0.0	1
GVOG06373.trim	7.0	7.0	1
GVOG13954.trim	6.0	0.0	1
GVOG12715.trim	5.0	0.0	1
GVOG15629.trim	22.0	0.0	1
GVOG22618.trim	124.0	272.0	0.6072738624834153
GVOG14919.trim	5.0	0.0	1
GVOG03034.trim	11.0	0.0	1
GVOG03752.trim	4.0	0.0	1
GVOG05135.trim	2.0	0.0	1
GVOG26656.trim	23.0	0.0	1
GVOG06970.trim	2.0	1.0	1
GVOG21040.trim	5.0	0.0	1
GVOG04000.trim	7.0	0.0	1
GVOG24913.trim	2.0	35.0	1
GVOG16473.trim	2.0	0.0	1
GVOG24494.trim	2.0	0.0	1
GVOG19905.trim	8.0	0.0	1
GVOG19504.trim	2.0	0.0	1
GVOG08699.trim	2.0	0.0	1
GVOG22160.trim	4.0	0.0	1
GVOG28531.trim	20.0	0.0	1
GVOG08469.trim	2.0	0.0	1
GVOG24360.trim	4.0	1.0	1
GVOG04117.trim	6.0	0.0	1
GVOG19228.trim	10.0	0.0	1
GVOG04790.trim	3.0	0.0	1
GVOG01526.trim	3.0	0.0	1
GVOG26215.trim	19.0	56.0	1
GVOG11614.trim	4.0	0.0	1
GVOG14761.trim	6.0	1.0	1
GVOG16064.trim	3.0	0.0	1
GVOG07655.trim	3.0	0.0	1
GVOG04916.trim	2.0	0.0	1
GVOG16963.trim	2.0	0.0	1
GVOG00807.trim	8.0	0.0	1
GVOG25892.trim	371.0	0.0	1
GVOG06280.trim	2.0	1.0	1
GVOG11023.trim	2.0	0.0	1
GVOG01895.trim	6.0	0.0	1
GVOG20094.trim	4.0	0.0	1
GVOG11702.trim	3.0	0.0	1
GVOG13317.trim	2.0	0.0	1
GVOG04871.trim	2.0	0.0	1
GVOG05356.trim	2.0	0.0	1
GVOG06349.trim	4.0	0.0	1
GVOG08723.trim	5.0	0.0	1
GVOG16526.trim	11.0	0.0	1
GVOG26060.trim	5.0	0.0	1
GVOG24161.trim	5.0	0.0	1
GVOG26996.trim	19.0	0.0	1
GVOG17324.trim	13.0	0.0	1
GVOG09672.trim	2.0	0.0	1
GVOG15569.trim	5.0	0.0	1
GVOG16772.trim	2.0	0.0	1
GVOG21447.trim	71.0	0.0	1
GVOG07563.trim	2.0	3.0	1
GVOG20265.trim	12.0	2.0	1
GVOG01562.trim	6.0	1.0	1
GVOG26510.trim	4.0	0.0	1
GVOG26185.trim	10.0	8.0	1
GVOG20067.trim	3.0	0.0	1
GVOG13436.trim	2.0	0.0	1
GVOG25164.trim	26.0	0.0	1
GVOG06668.trim	3.0	0.0	1
GVOG24018.trim	2.0	0.0	1
GVOG04851.trim	2.0	0.0	1
GVOG05040.trim	4.0	0.0	1
GVOG18191.trim	2.0	0.0	1
GVOG26467.trim	281.0	1.0	1
GVOG16405.trim	3.0	0.0	1
GVOG26985.trim	5.0	0.0	1
GVOG03346.trim	9.0	0.0	1
GVOG07824.trim	2.0	1.0	1
GVOG23840.trim	2.0	0.0	1
GVOG24298.trim	17.0	12.0	1
GVOG27581.trim	103.0	0.0	1
GVOG06911.trim	2.0	0.0	1
GVOG04480.trim	4.0	0.0	1
GVOG27417.trim	8.0	0.0	1
GVOG05398.trim	2.0	0.0	1
GVOG13781.trim	5.0	0.0	1
GVOG04878.trim	5.0	0.0	1
GVOG11913.trim	5.0	0.0	1
GVOG27709.trim	5.0	0.0	1
GVOG04544.trim	2.0	0.0	1
GVOG25061.trim	3.0	0.0	1
GVOG19247.trim	10.0	0.0	1
GVOG00189.trim	9.0	0.0	1
GVOG19231.trim	24.0	0.0	1
GVOG11159.trim	4.0	0.0	1
GVOG20389.trim	2.0	0.0	1
GVOG15930.trim	3.0	0.0	1
GVOG12507.trim	6.0	0.0	1
GVOG15690.trim	33.0	0.0	1
GVOG25471.trim	3.0	0.0	1
GVOG25120.trim	10.0	0.0	1
GVOG05128.trim	2.0	0.0	1
GVOG20009.trim	5.0	0.0	1
GVOG25731.trim	7.0	0.0	1
GVOG20923.trim	4.0	0.0	1
GVOG21936.trim	37.0	0.0	1
GVOG21846.trim	5.0	0.0	1
GVOG02859.trim	5.0	1.0	1
GVOG01665.trim	4.0	0.0	1
GVOG22098.trim	6.0	0.0	1
GVOG07588.trim	3.0	0.0	1
GVOG23890.trim	3.0	0.0	1
GVOG10105.trim	3.0	0.0	1
GVOG12174.trim	3.0	0.0	1
GVOG07056.trim	2.0	0.0	1
GVOG06028.trim	4.0	0.0	1
GVOG23391.trim	7.0	0.0	1
GVOG07942.trim	2.0	0.0	1
GVOG19095.trim	8.0	0.0	1
GVOG08343.trim	2.0	0.0	1
GVOG22067.trim	4.0	7.0	1
GVOG25835.trim	15.0	0.0	1
GVOG10342.trim	2.0	0.0	1
GVOG14929.trim	5.0	0.0	1
GVOG12556.trim	2.0	0.0	1
GVOG08840.trim	5.0	2.0	1
GVOG04217.trim	2.0	0.0	1
GVOG15876.trim	4.0	2.0	1
GVOG17036.trim	34.0	25.0	1
GVOG06262.trim	2.0	0.0	1
GVOG21164.trim	41.0	0.0	1
GVOG09236.trim	3.0	0.0	1
GVOG22395.trim	2.0	0.0	1
GVOG19362.trim	3.0	0.0	1
GVOG16265.trim	2.0	0.0	1
GVOG24350.trim	2.0	0.0	1
GVOG28268.trim	10.0	0.0	1
GVOG20356.trim	29.0	0.0	1
GVOG25626.trim	6.0	8.0	1
GVOG02182.trim	4.0	0.0	1
GVOG16939.trim	4.0	0.0	1
GVOG01978.trim	3.0	1.0	1
GVOG11107.trim	10.0	0.0	1
GVOG15553.trim	26.0	0.0	1
GVOG06430.trim	5.0	0.0	1
GVOG19156.trim	13.0	0.0	1
GVOG16845.trim	2.0	0.0	1
GVOG09112.trim	2.0	0.0	1
GVOG04219.trim	2.0	0.0	1
GVOG27545.trim	4.0	0.0	1
GVOG05049.trim	3.0	2.0	1
GVOG01256.trim	29.0	4.0	1
GVOG17443.trim	3.0	0.0	1
GVOG14886.trim	24.0	0.0	1
GVOG14478.trim	3.0	0.0	1
GVOG25652.trim	3.0	0.0	1
GVOG16789.trim	3.0	0.0	1
GVOG21812.trim	11.0	1.0	1
GVOG18087.trim	2.0	0.0	1
GVOG07424.trim	4.0	0.0	1
GVOG23255.trim	2.0	1.0	1
GVOG17189.trim	4.0	0.0	1
GVOG07255.trim	2.0	0.0	1
GVOG07911.trim	2.0	0.0	1
GVOG02525.trim	11.0	0.0	1
GVOG11724.trim	2.0	0.0	1
GVOG07648.trim	5.0	2.0	1
GVOG00310.trim	10.0	105.0	0.24416342412451364
GVOG25686.trim	147.0	0.0	1
GVOG23683.trim	9.0	0.0	1
GVOG19245.trim	13.0	0.0	1
GVOG00083.trim	11.0	0.0	1
GVOG24725.trim	4.0	0.0	1
GVOG23851.trim	35.0	0.0	1
GVOG09743.trim	4.0	0.0	1
GVOG00176.trim	25.0	0.0	1
GVOG07979.trim	2.0	0.0	1
GVOG07720.trim	2.0	0.0	1
GVOG16779.trim	2.0	0.0	1
GVOG25034.trim	9.0	0.0	1
GVOG21774.trim	11.0	0.0	1
GVOG27141.trim	12.0	0.0	1
GVOG13421.trim	3.0	0.0	1
GVOG14671.trim	30.0	0.0	1
GVOG18211.trim	2.0	0.0	1
GVOG07482.trim	3.0	0.0	1
GVOG12001.trim	3.0	0.0	1
GVOG11437.trim	2.0	0.0	1
GVOG26989.trim	8.0	0.0	1
GVOG15875.trim	4.0	0.0	1
GVOG03150.trim	6.0	0.0	1
GVOG26513.trim	4.0	0.0	1
GVOG27210.trim	2.0	0.0	1
GVOG14900.trim	7.0	0.0	1
GVOG09693.trim	6.0	0.0	1
GVOG26439.trim	8.0	1.0	1
GVOG22646.trim	2.0	0.0	1
GVOG07294.trim	4.0	0.0	1
GVOG16234.trim	5.0	0.0	1
GVOG24177.trim	3.0	0.0	1
GVOG20532.trim	2.0	0.0	1
GVOG20513.trim	3.0	0.0	1
GVOG05868.trim	2.0	0.0	1
GVOG24386.trim	3.0	0.0	1
GVOG04232.trim	2.0	0.0	1
GVOG06148.trim	3.0	0.0	1
GVOG25928.trim	26.0	0.0	1
GVOG19434.trim	3.0	0.0	1
GVOG18635.trim	2.0	0.0	1
GVOG22985.trim	11.0	1.0	1
GVOG09492.trim	3.0	0.0	1
GVOG24558.trim	25.0	0.0	1
GVOG22813.trim	3.0	0.0	1
GVOG03452.trim	9.0	0.0	1
GVOG04785.trim	3.0	0.0	1
GVOG22983.trim	8.0	0.0	1
GVOG24853.trim	2.0	0.0	1
GVOG09205.trim	6.0	0.0	1
GVOG02089.trim	6.0	0.0	1
GVOG04864.trim	9.0	0.0	1
GVOG01159.trim	24.0	0.0	1
GVOG28465.trim	7.0	0.0	1
GVOG03179.trim	6.0	0.0	1
GVOG25886.trim	19.0	0.0	1
GVOG04043.trim	2.0	1.0	1
GVOG09312.trim	3.0	0.0	1
GVOG07657.trim	3.0	1.0	1
GVOG16147.trim	3.0	0.0	1
GVOG07907.trim	2.0	0.0	1
GVOG26496.trim	5.0	0.0	1
GVOG28534.trim	5.0	0.0	1
GVOG17621.trim	9.0	0.0	1
GVOG18385.trim	2.0	0.0	1
GVOG18878.trim	4.0	0.0	1
GVOG00775.trim	11.0	0.0	1
GVOG06248.trim	2.0	0.0	1
GVOG16041.trim	2.0	1.0	1
GVOG23697.trim	24.0	0.0	1
GVOG05278.trim	2.0	0.0	1
GVOG17648.trim	7.0	4.0	1
GVOG21441.trim	2.0	0.0	1
GVOG20394.trim	2.0	2.0	1
GVOG27583.trim	68.0	1.0	1
GVOG19092.trim	10.0	0.0	1
GVOG19282.trim	28.0	0.0	1
GVOG13298.trim	5.0	0.0	1
GVOG11824.trim	2.0	0.0	1
GVOG21994.trim	168.0	0.0	1
GVOG14504.trim	2.0	0.0	1
GVOG21123.trim	6.0	0.0	1
GVOG02308.trim	5.0	2.0	1
GVOG21987.trim	2.0	0.0	1
GVOG17980.trim	3.0	0.0	1
GVOG09894.trim	2.0	0.0	1
GVOG09177.trim	2.0	0.0	1
GVOG08716.trim	3.0	0.0	1
GVOG22100.trim	2.0	0.0	1
GVOG25128.trim	111.0	8.0	1
GVOG00315.trim	9.0	0.0	1
GVOG01563.trim	3.0	0.0	1
GVOG07091.trim	3.0	0.0	1
GVOG22965.trim	5.0	0.0	1
GVOG09363.trim	4.0	0.0	1
GVOG20780.trim	30.0	0.0	1
GVOG24849.trim	3.0	1.0	1
GVOG00597.trim	5.0	1.0	1
GVOG12557.trim	2.0	0.0	1
GVOG12991.trim	2.0	0.0	1
GVOG19099.trim	6.0	1.0	1
GVOG10745.trim	9.0	0.0	1
GVOG16930.trim	2.0	0.0	1
GVOG07451.trim	2.0	0.0	1
GVOG04674.trim	2.0	0.0	1
GVOG09760.trim	2.0	0.0	1
GVOG05550.trim	3.0	0.0	1
GVOG17453.trim	3.0	0.0	1
GVOG12948.trim	3.0	0.0	1
GVOG14975.trim	16.0	65.0	0.45501926127351
GVOG02074.trim	6.0	0.0	1
GVOG16476.trim	2.0	0.0	1
GVOG11241.trim	2.0	0.0	1
GVOG27255.trim	3.0	1.0	1
GVOG21534.trim	26.0	0.0	1
GVOG00751.trim	3.0	1.0	1
GVOG02996.trim	5.0	0.0	1
GVOG01846.trim	9.0	0.0	1
GVOG12895.trim	9.0	6.0	1
GVOG15176.trim	6.0	22.0	1
GVOG19321.trim	23.0	0.0	1
GVOG24145.trim	6.0	0.0	1
GVOG19244.trim	25.0	0.0	1
GVOG14036.trim	3.0	0.0	1
GVOG21239.trim	8.0	0.0	1
GVOG22877.trim	68.0	0.0	1
GVOG28030.trim	7.0	0.0	1
GVOG26344.trim	5.0	0.0	1
GVOG24271.trim	9.0	0.0	1
GVOG18175.trim	9.0	0.0	1
GVOG11306.trim	2.0	0.0	1
GVOG24017.trim	2.0	0.0	1
GVOG11965.trim	2.0	0.0	1
GVOG02929.trim	4.0	1.0	1
GVOG04363.trim	2.0	0.0	1
GVOG05918.trim	2.0	0.0	1
GVOG28648.trim	131.0	0.0	1
GVOG01833.trim	3.0	0.0	1
GVOG05750.trim	5.0	37.0	1
GVOG16954.trim	3.0	0.0	1
GVOG14807.trim	5.0	0.0	1
GVOG00283.trim	9.0	7.0	1
GVOG21681.trim	3.0	0.0	1
GVOG08122.trim	3.0	0.0	1
GVOG17775.trim	25.0	0.0	1
GVOG24959.trim	23.0	0.0	1
GVOG19063.trim	3.0	0.0	1
GVOG22372.trim	5.0	2.0	1
GVOG22679.trim	2.0	0.0	1
GVOG11544.trim	3.0	2.0	1
GVOG00961.trim	8.0	19.0	1
GVOG06423.trim	13.0	0.0	1
GVOG27107.trim	5.0	0.0	1
GVOG17614.trim	7.0	0.0	1
GVOG28062.trim	6.0	0.0	1
GVOG07992.trim	2.0	0.0	1
GVOG11712.trim	2.0	0.0	1
GVOG06455.trim	2.0	0.0	1
GVOG21939.trim	2.0	0.0	1
GVOG27981.trim	3.0	0.0	1
GVOG15041.trim	8.0	1.0	1
GVOG19071.trim	3.0	0.0	1
GVOG09647.trim	5.0	0.0	1
GVOG25945.trim	3.0	0.0	1
GVOG24666.trim	5.0	0.0	1
GVOG21537.trim	14.0	1.0	1
GVOG17120.trim	9.0	2.0	1
GVOG12184.trim	3.0	0.0	1
GVOG20620.trim	14.0	0.0	1
GVOG13744.trim	3.0	0.0	1
GVOG14594.trim	10.0	18.0	1
GVOG00401.trim	19.0	0.0	1
GVOG02631.trim	12.0	0.0	1
GVOG20635.trim	10.0	0.0	1
GVOG04877.trim	2.0	0.0	1
GVOG01904.trim	5.0	0.0	1
GVOG17535.trim	4.0	0.0	1
GVOG15564.trim	12.0	0.0	1
GVOG23493.trim	10.0	0.0	1
GVOG28306.trim	15.0	0.0	1
GVOG19212.trim	28.0	0.0	1
GVOG01086.trim	5.0	0.0	1
GVOG21430.trim	2.0	0.0	1
GVOG11887.trim	3.0	0.0	1
GVOG14480.trim	3.0	1.0	1
GVOG01123.trim	8.0	0.0	1
GVOG05050.trim	2.0	0.0	1
GVOG21808.trim	27.0	0.0	1
GVOG28070.trim	9.0	0.0	1
GVOG08385.trim	2.0	0.0	1
GVOG04058.trim	3.0	0.0	1
GVOG03182.trim	60.0	0.0	1
GVOG08104.trim	16.0	5.0	1
GVOG17973.trim	5.0	1.0	1
GVOG18509.trim	20.0	37.0	1
GVOG00205.trim	35.0	1.0	1
GVOG16720.trim	2.0	0.0	1
GVOG08002.trim	4.0	0.0	1
GVOG01762.trim	3.0	0.0	1
GVOG18367.trim	2.0	0.0	1
GVOG27327.trim	29.0	0.0	1
GVOG19345.trim	2.0	0.0	1
GVOG11537.trim	3.0	0.0	1
GVOG19937.trim	3.0	1.0	1
GVOG08528.trim	2.0	0.0	1
GVOG18250.trim	2.0	0.0	1
GVOG18989.trim	3.0	0.0	1
GVOG01888.trim	3.0	1.0	1
GVOG16141.trim	4.0	0.0	1
GVOG23787.trim	17.0	0.0	1
GVOG14632.trim	10.0	4.0	1
GVOG09645.trim	2.0	0.0	1
GVOG09031.trim	2.0	0.0	1
GVOG12781.trim	3.0	0.0	1
GVOG20531.trim	4.0	1.0	1
GVOG13167.trim	2.0	0.0	1
GVOG27702.trim	7.0	0.0	1
GVOG17288.trim	7.0	0.0	1
GVOG27816.trim	51.0	2.0	1
GVOG22239.trim	46.0	0.0	1
GVOG03459.trim	12.0	0.0	1
GVOG02776.trim	9.0	0.0	1
GVOG27349.trim	11.0	19.0	1
GVOG22513.trim	8.0	3.0	1
GVOG04906.trim	3.0	0.0	1
GVOG01132.trim	9.0	4.0	1
GVOG16308.trim	3.0	0.0	1
GVOG21183.trim	35.0	33.0	1
GVOG05540.trim	3.0	0.0	1
GVOG15350.trim	50.0	0.0	1
GVOG09066.trim	2.0	0.0	1
GVOG19787.trim	2.0	0.0	1
GVOG24872.trim	2.0	0.0	1
GVOG02433.trim	7.0	0.0	1
GVOG19168.trim	4.0	0.0	1
GVOG12325.trim	6.0	0.0	1
GVOG06223.trim	2.0	0.0	1
GVOG22986.trim	13.0	17.0	1
GVOG28353.trim	12.0	0.0	1
GVOG02630.trim	14.0	0.0	1
GVOG20596.trim	9.0	0.0	1
GVOG04853.trim	10.0	0.0	1
GVOG18574.trim	5.0	0.0	1
GVOG15686.trim	18.0	1.0	1
GVOG19108.trim	6.0	0.0	1
GVOG24745.trim	21.0	0.0	1
GVOG04481.trim	3.0	0.0	1
GVOG02740.trim	5.0	0.0	1
GVOG03881.trim	3.0	0.0	1
GVOG18454.trim	12.0	0.0	1
GVOG21787.trim	6.0	0.0	1
GVOG11308.trim	2.0	0.0	1
GVOG05390.trim	2.0	0.0	1
GVOG08406.trim	3.0	0.0	1
GVOG13439.trim	3.0	0.0	1
GVOG18154.trim	6.0	0.0	1
GVOG12145.trim	3.0	0.0	1
GVOG15630.trim	174.0	0.0	1
GVOG02063.trim	4.0	0.0	1
GVOG18569.trim	2.0	0.0	1
GVOG08678.trim	3.0	0.0	1
GVOG01237.trim	4.0	0.0	1
GVOG12300.trim	3.0	0.0	1
GVOG08400.trim	2.0	0.0	1
GVOG24632.trim	3.0	0.0	1
GVOG08219.trim	5.0	0.0	1
GVOG15855.trim	4.0	0.0	1
GVOG27585.trim	242.0	1.0	1
GVOG06861.trim	2.0	0.0	1
GVOG22607.trim	180.0	0.0	1
GVOG04017.trim	2.0	0.0	1
GVOG27185.trim	31.0	0.0	1
GVOG24084.trim	8.0	0.0	1
GVOG00004.trim	89.0	0.0	1
GVOG19286.trim	6.0	0.0	1
GVOG04176.trim	3.0	0.0	1
GVOG26477.trim	48.0	0.0	1
GVOG14410.trim	2.0	0.0	1
GVOG05191.trim	2.0	0.0	1
GVOG21854.trim	5.0	0.0	1
GVOG19837.trim	41.0	3.0	1
GVOG20761.trim	17.0	0.0	1
GVOG23761.trim	5.0	0.0	1
GVOG25963.trim	2.0	0.0	1
GVOG10843.trim	2.0	0.0	1
GVOG09328.trim	3.0	0.0	1
GVOG15194.trim	3.0	0.0	1
GVOG08066.trim	3.0	0.0	1
GVOG12412.trim	4.0	0.0	1
GVOG04940.trim	2.0	0.0	1
GVOG04154.trim	2.0	0.0	1
GVOG25857.trim	6.0	0.0	1
GVOG19604.trim	7.0	0.0	1
GVOG09103.trim	2.0	0.0	1
GVOG14517.trim	2.0	0.0	1
GVOG28021.trim	16.0	0.0	1
GVOG14058.trim	2.0	1.0	1
GVOG18322.trim	4.0	0.0	1
GVOG19823.trim	13.0	0.0	1
GVOG13604.trim	4.0	0.0	1
GVOG25706.trim	3.0	0.0	1
GVOG02690.trim	5.0	0.0	1
GVOG25438.trim	21.0	0.0	1
GVOG24291.trim	108.0	673.0	0.35246391886620726
GVOG14210.trim	12.0	0.0	1
GVOG00966.trim	12.0	0.0	1
GVOG14136.trim	2.0	0.0	1
GVOG20673.trim	5.0	0.0	1
GVOG14744.trim	13.0	0.0	1
GVOG12632.trim	2.0	0.0	1
GVOG22776.trim	13.0	0.0	1
GVOG10169.trim	3.0	0.0	1
GVOG04205.trim	11.0	0.0	1
GVOG14011.trim	2.0	0.0	1
GVOG18268.trim	2.0	0.0	1
GVOG27013.trim	11.0	6.0	1
GVOG21516.trim	11.0	0.0	1
GVOG10196.trim	3.0	0.0	1
GVOG06934.trim	2.0	0.0	1
GVOG16563.trim	3.0	0.0	1
GVOG22191.trim	5.0	0.0	1
GVOG15086.trim	3.0	0.0	1
GVOG04242.trim	2.0	0.0	1
GVOG23066.trim	3.0	0.0	1
GVOG25927.trim	441.0	0.0	1
GVOG01760.trim	3.0	0.0	1
GVOG19447.trim	2.0	0.0	1
GVOG24063.trim	6.0	0.0	1
GVOG01494.trim	6.0	1.0	1
GVOG03499.trim	8.0	0.0	1
GVOG27082.trim	3.0	0.0	1
GVOG21943.trim	3.0	0.0	1
GVOG11178.trim	6.0	1.0	1
GVOG19284.trim	11.0	0.0	1
GVOG01409.trim	3.0	0.0	1
GVOG25587.trim	5.0	0.0	1
GVOG25832.trim	21.0	8.0	1
GVOG03793.trim	2.0	0.0	1
GVOG24609.trim	34.0	2.0	1
GVOG24607.trim	10.0	0.0	1
GVOG02792.trim	7.0	0.0	1
GVOG15050.trim	4.0	0.0	1
GVOG25235.trim	31.0	0.0	1
GVOG01033.trim	5.0	0.0	1
GVOG09101.trim	2.0	0.0	1
GVOG02418.trim	19.0	0.0	1
GVOG17873.trim	47.0	0.0	1
GVOG18622.trim	3.0	0.0	1
GVOG14453.trim	2.0	0.0	1
GVOG02127.trim	4.0	0.0	1
GVOG23192.trim	20.0	0.0	1
GVOG25127.trim	9.0	0.0	1
GVOG03807.trim	3.0	0.0	1
GVOG03291.trim	9.0	0.0	1
GVOG04417.trim	3.0	0.0	1
GVOG16873.trim	2.0	0.0	1
GVOG21073.trim	9.0	0.0	1
GVOG19383.trim	3.0	0.0	1
GVOG26914.trim	2.0	0.0	1
GVOG23229.trim	27.0	0.0	1
GVOG10163.trim	4.0	0.0	1
GVOG18508.trim	3.0	0.0	1
GVOG11989.trim	2.0	0.0	1
GVOG07436.trim	2.0	0.0	1
GVOG15374.trim	8.0	1.0	1
GVOG14054.trim	2.0	0.0	1
GVOG03811.trim	2.0	0.0	1
GVOG14898.trim	5.0	0.0	1
GVOG02864.trim	4.0	0.0	1
GVOG14550.trim	2.0	0.0	1
GVOG13932.trim	4.0	0.0	1
GVOG21831.trim	21.0	0.0	1
GVOG04650.trim	2.0	0.0	1
GVOG23464.trim	2.0	0.0	1
GVOG21567.trim	16.0	1.0	1
GVOG05027.trim	3.0	2.0	1
GVOG06322.trim	2.0	0.0	1
GVOG19227.trim	37.0	0.0	1
GVOG03931.trim	2.0	0.0	1
GVOG12652.trim	3.0	0.0	1
GVOG00040.trim	21.0	0.0	1
GVOG18987.trim	3.0	0.0	1
GVOG16619.trim	4.0	0.0	1
GVOG02505.trim	13.0	0.0	1
GVOG15385.trim	5.0	0.0	1
GVOG27652.trim	3.0	0.0	1
GVOG18248.trim	15.0	0.0	1
GVOG20250.trim	9.0	0.0	1
GVOG28601.trim	11.0	0.0	1
GVOG22799.trim	15.0	0.0	1
GVOG20791.trim	8.0	0.0	1
